naif_id    name
1001880   ,C/2002 W9
1001881   ,C/2002 W10
1001882   ,C/2002 W11
1001883   ,C/2002 W12
1001884   ,C/2002 W13
1001885   ,C/2002 W14
1001886   ,C/2002 W15
1001887   ,C/2002 W16
1001888   ,C/2002 W17
1001889   ,C/2002 X3
1001890   ,C/2002 X4
1001891   ,C/2002 X6
1001892   ,C/2002 X7
1001893   ,C/2002 X8
1001894   ,C/2002 X9
1001895   ,C/2002 X10
1001896   ,C/2002 X11
1001897   ,C/2002 X12
1001898   ,C/2002 X13
1001899   ,C/2002 X14
1001900   ,C/2002 X15
1001901   ,C/2002 X16
1001902   ,C/2002 Y2
1001903   ,C/2002 Y3
1001904   ,C/2002 Y4
1001905   ,C/2003 A3
1001906   ,C/2003 A4
1001907   ,C/2003 A5
1001908   ,C/2003 B1
1001909   ,C/2003 B2
1001910   ,C/2003 C1
1001911   ,C/2003 C2
1001912   ,C/2003 C3
1001913   ,C/2003 C4
1001914   ,C/2003 C5
1001915   ,C/2003 D1
1001916   ,C/2003 E2
1001917   ,C/2003 E3
1001918   ,C/2003 E4
1001919   ,C/2003 F3
1001920   ,C/2003 F4
1001921   ,C/2003 F5
1001922   ,C/2003 G3
1001923   ,C/2003 G4
1001924   ,C/2003 H5
1001925   ,C/2003 H6
1001926   ,C/2003 H7
1001927   ,C/2003 H8
1001928   ,C/2003 H9
1001929   ,C/2003 H10
1001930   ,C/2003 H11
1001931   ,C/2003 H12
1001932   ,C/2003 J2
1001933   ,C/2003 J3
1001934   ,C/2003 J4
1001935   ,C/2003 J5
1001936   ,C/2003 J6
1001937   ,C/2003 J7
1001938   ,C/2003 J8
1001939   ,C/2003 J9
1001940   ,C/2003 K3
1001941   ,C/2003 K5
1001942   ,C/2003 K6
1001943   ,C/2003 K7
1001944   ,C/2003 K8
1001945   ,C/2003 K9
1001946   ,C/2003 K10
1001947   ,C/2003 K11
1001948   ,C/2003 K12
1001949   ,C/2003 K13
1001950   ,C/2003 L3
1001951   ,C/2003 L4
1001952   ,C/2003 L5
1001953   ,C/2003 L6
1001954   ,C/2003 L7
1001955   ,C/2003 L8
1001956   ,C/2003 M1
1001957   ,C/2003 M2
1001958   ,C/2003 M3
1001959   ,C/2003 M4
1001960   ,C/2003 M5
1001961   ,C/2003 M6
1001962   ,C/2003 M7
1001963   ,C/2003 M8
1001964   ,C/2003 M9
1001965   ,C/2003 M10
1001966   ,C/2003 M11
1001967   ,C/2003 M12
1001968   ,C/2003 N1
1001969   ,C/2003 N2
1001970   ,C/2003 O4
1001971   ,C/2003 O5
1001972   ,C/2003 O6
1001973   ,C/2003 O7
1001974   ,C/2003 O8
1001975   ,C/2003 P1
1001976   ,C/2003 P2
1001977   ,C/2003 P3
1001978   ,C/2003 Q1
1001979   ,C/2003 Q2
1001980   ,C/2003 Q3
1001981   ,C/2003 Q4
1001982   ,C/2003 Q5
1001983   ,C/2003 Q6
1001984   ,C/2003 Q7
1001985   ,C/2003 Q8
1001986   ,C/2003 Q9
1001987   ,C/2003 Q10
1001988   ,C/2003 R2
1001989   ,C/2003 R3
1001990   ,C/2003 R4
1001992   ,C/2003 S5
1001993   ,C/2003 S6
1001994   ,C/2003 S7
1001995   ,C/2003 S8
1001996   ,C/2003 S9
1001997   ,C/2003 T5
1001998   ,C/2003 T6
1001999   ,C/2003 T7
1002000   ,C/2003 T8
1002001   ,C/2003 T9
1002002   ,C/2003 T10
1002003   ,C/2003 T11
1002004   ,P/2003 T12
1002005   ,C/2003 U4
1002006   ,C/2003 U5
1002007   ,C/2003 U6
1002008   ,C/2003 U7
1002009   ,C/2003 U8
1002010   ,C/2003 U9
1002011   ,C/2003 V2
1002012   ,C/2003 V3
1002013   ,C/2003 V4
1002014   ,C/2003 V5
1002015   ,C/2003 V6
1002016   ,C/2003 V7
1002017   ,C/2003 V8
1002018   ,C/2003 W2
1002019   ,C/2003 W3
1002020   ,C/2003 W4
1002021   ,C/2003 W5
1002022   ,C/2003 W6
1002023   ,C/2003 W7
1002024   ,C/2003 W8
1002025   ,C/2003 X1
1002026   ,C/2003 X2
1002027   ,C/2003 X3
1002028   ,C/2003 X4
1002029   ,C/2003 X5
1002030   ,C/2003 X6
1002031   ,C/2003 X7
1002032   ,C/2003 X8
1002033   ,C/2003 X9
1002034   ,C/2003 X10
1002035   ,C/2003 X11
1002036   ,C/2003 Y1
1002037   ,C/2003 Y2
1002038   ,C/2003 Y3
1002039   ,C/2003 Y4
1002040   ,C/2003 Y5
1002041   ,C/2003 Y6
1002042   ,C/2003 Y7
1002043   ,C/2003 Y8
1002044   ,C/2003 Y9
1002045   ,C/2003 Y10
1002046   ,C/2003 Y11
1002047   ,C/2003 Y12
1002048   ,C/2003 Y13
1002049   ,C/2003 Y14
1002050   ,C/2003 Y15
1002051   ,C/2004 A2
1002052   ,C/2004 A3
1002053   ,C/2004 B2
1002054   ,C/2004 B3
1002055   ,C/2004 B4
1002056   ,C/2004 B5
1002057   ,C/2004 B6
1002058   ,C/2004 B7
1002059   ,C/2004 B8
1002060   ,C/2004 B9
1002061   ,C/2004 B10
1002062   ,C/2004 C2
1002063   ,C/2004 C3
1002064   ,C/2004 C4
1002065   ,C/2004 C5
1002066   ,C/2004 C6
1002067   ,C/2004 C7
1002068   ,C/2004 C8
1002069   ,C/2004 D2
1002070   ,C/2004 D3
1002071   ,C/2004 D4
1002072   ,C/2004 E1
1002073   ,323P
1002074   ,C/2004 E3
1002075   ,C/2004 E4
1002076   ,C/2004 F5
1002077   ,C/2004 F6
1002078   ,C/2004 F7
1002079   ,C/2004 G2
1002080   ,C/2004 G3
1002081   ,C/2004 G4
1002082   ,C/2004 G5
1002083   ,C/2004 G6
1002084   ,C/2004 G7
1002085   ,C/2004 G8
1002086   ,C/2004 G9
1002087   ,C/2004 H4
1002088   ,C/2004 H5
1002089   ,C/2004 H7
1002090   ,C/2004 H8
1002091   ,C/2004 H9
1002092   ,C/2004 H10
1002093   ,C/2004 J1
1002094   ,C/2004 J2
1002095   ,C/2004 J3
1002096   ,C/2004 J4
1002097   ,C/2004 J5
1002098   ,C/2004 J6
1002099   ,C/2004 J7
1002100   ,C/2004 J8
1002101   ,C/2004 J9
1002102   ,C/2004 J10
1002103   ,C/2004 J11
1002104   ,C/2004 J12
1002105   ,C/2004 J13
1002106   ,C/2004 J14
1002107   ,C/2004 J15
1002108   ,C/2004 J16
1002109   ,C/2004 J17
1002110   ,C/2004 J18
1002111   ,C/2004 J19
1002112   ,C/2004 K4
1002113   ,C/2004 K5
1002114   ,C/2004 K6
1002115   ,C/2004 K7
1002116   ,C/2004 K8
1002117   ,C/2004 K9
1002118   ,C/2004 K10
1002119   ,C/2004 K11
1002120   ,C/2004 K12
1002121   ,C/2004 L3
1002122   ,C/2004 L4
1002123   ,C/2004 L5
1002124   ,C/2004 L6
1002125   ,C/2004 L7
1002126   ,C/2004 L8
1002127   ,C/2004 L9
1002128   ,C/2004 L10
1002129   ,C/2004 L11
1002130   ,C/2004 M1
1002131   ,C/2004 M2
1002132   ,C/2004 M3
1002133   ,C/2004 M4
1002134   ,C/2004 M5
1002135   ,C/2004 M6
1002136   ,C/2004 M7
1002137   ,C/2004 N1
1002138   ,C/2004 N2
1002139   ,C/2004 N3
1002140   ,C/2004 N4
1002141   ,C/2004 N5
1002142   ,C/2004 N6
1002143   ,C/2004 O1
1002144   ,C/2004 O2
1002145   ,C/2004 O3
1002146   ,C/2004 P2
1002147   ,C/2004 P3
1002148   ,C/2004 P4
1002149   ,C/2004 P5
1002150   ,C/2004 P6
1002151   ,C/2004 P7
1002152   ,C/2004 Q3
1002153   ,C/2004 Q4
1002154   ,C/2004 Q5
1002155   ,C/2004 Q6
1002156   ,C/2004 R4
1002157   ,C/2004 R5
1002158   ,C/2004 R6
1002159   ,C/2004 R7
1002160   ,C/2004 S2
1002161   ,C/2004 S3
1002162   ,C/2004 S4
1002163   ,C/2004 T2
1002164   ,C/2004 T4
1002165   ,C/2004 T5
1002166   ,C/2004 T6
1002167   ,C/2004 T7
1002168   ,C/2004 T8
1002169   ,C/2004 U2
1002170   ,C/2004 U3
1002171   ,C/2004 U4
1002172   ,C/2004 U5
1002173   ,C/2004 U6
1002174   ,C/2004 U7
1002175   ,C/2004 U8
1002176   ,C/2004 U9
1002177   ,C/2004 U10
1002178   ,C/2004 U11
1002179   ,C/2004 U12
1002180   ,C/2004 V6
1002181   ,C/2004 V7
1002182   ,C/2004 V8
1002184   ,C/2004 V10
1002185   ,C/2004 V11
1002186   ,C/2004 V12
1002187   ,C/2004 V14
1002188   ,C/2004 V15
1002189   ,C/2004 W1
1002190   ,C/2004 W2
1002191   ,C/2004 W3
1002192   ,C/2004 W4
1002193   ,C/2004 W5
1002194   ,C/2004 W6
1002195   ,C/2004 W7
1002196   ,C/2004 W8
1002197   ,C/2004 W9
1002198   ,C/2004 W10
1002199   ,C/2004 W11
1002200   ,C/2004 X4
1002201   ,C/2004 X5
1002202   ,C/2004 X6
1002204   ,C/2004 X8
1002205   ,C/2004 X9
1002206   ,C/2004 X10
1002207   ,C/2004 X11
1002208   ,C/2004 Y2
1002209   ,C/2004 Y3
1002210   ,C/2004 Y4
1002211   ,C/2004 Y5
1002212   ,C/2004 Y6
1002213   ,C/2004 Y7
1002214   ,C/2004 Y8
1002215   ,C/2004 Y9
1002216   ,C/2004 Y10
1002217   ,C/2004 Y11
1002218   ,C/2004 Y12
1002219   ,C/2005 A1-A
1002220   ,C/2005 A2
1002221   ,C/2005 A3
1002222   ,C/2005 A4
1002223   ,C/2005 A5
1002224   ,C/2005 B2
1002225   ,C/2005 B3
1002226   ,C/2005 B4
1002227   ,C/2005 C1
1002228   ,C/2005 C2
1002229   ,C/2005 C3
1002230   ,C/2005 C4
1002231   ,C/2005 D1
1002232   ,C/2005 D2
1002233   ,C/2005 D3
1002234   ,C/2005 D4
1002235   ,C/2005 D5
1002236   ,C/2005 E3
1002237   ,C/2005 E4
1002238   ,C/2005 E5
1002239   ,C/2005 E6
1002240   ,C/2005 E7
1002241   ,C/2005 E8
1002242   ,C/2005 E9
1002243   ,C/2005 F1
1002244   ,C/2005 F2
1002245   ,C/2005 F3
1002246   ,C/2005 F4
1002247   ,C/2005 F5
1002248   ,C/2005 G2
1002249   ,C/2005 G3
1002250   ,C/2005 G4
1002251   ,C/2005 G5
1002252   ,C/2005 G6
1002253   ,C/2005 G7
1002254   ,C/2005 H2
1002255   ,C/2005 H3
1002256   ,C/2005 H4
1002257   ,C/2005 H5
1002258   ,C/2005 H6
1002259   ,C/2005 H7
1002260   ,C/2005 H8
1002261   ,C/2005 H9
1002262   ,C/2005 J3
1002263   ,C/2005 J4
1002264   ,C/2005 J5
1002265   ,C/2005 J6
1002266   ,C/2005 J7
1002267   ,C/2005 J8
1002268   ,C/2005 J9
1002269   ,C/2005 J10
1002270   ,C/2005 J11
1002271   ,C/2005 J12
1002274   ,C/2005 K4
1002275   ,C/2005 K5
1002276   ,C/2005 K6
1002277   ,C/2005 K7
1002278   ,C/2005 K8
1002279   ,C/2005 K9
1002280   ,C/2005 K10
1002281   ,C/2005 L5
1002282   ,C/2005 L6
1002283   ,C/2005 L7
1002284   ,C/2005 L8
1002285   ,C/2005 L9
1002286   ,C/2005 L10
1002287   ,C/2005 L11
1002288   ,C/2005 L12
1002289   ,C/2005 L13
1002290   ,C/2005 L14
1002291   ,C/2005 L15
1002292   ,C/2005 M2
1002293   ,C/2005 M3
1002294   ,C/2005 M4
1002295   ,C/2005 M5
1002296   ,C/2005 M6
1002297   ,C/2005 M7
1002298   ,C/2005 M8
1002299   ,C/2005 M9
1002300   ,C/2005 M10
1002301   ,C/2005 N6
1002302   ,C/2005 N7
1002303   ,C/2005 N8
1002304   ,C/2005 N9
1002305   ,C/2005 N10
1002306   ,C/2005 O3
1002307   ,C/2005 O4
1002308   ,C/2005 O5
1002309   ,C/2005 O6
1002310   ,C/2005 P1
1002311   ,C/2005 P2
1002312   ,425P
1002313   ,C/2004 YJ35
1002314   ,C/2005 X1
1002315   ,378P
1002316   ,C/2006 A1
1002317   ,409P
1002318   ,277P
1002319   ,C/2006 A2
1002320   ,101P-B
1002321   ,C/2006 B1
1002322   ,493P
1002323   ,375P
1002325   ,C/2006 CK10
1002326   ,73P-G
1002327   ,73P-H
1002328   ,391P
1002329   ,C/2006 F2
1002330   ,C/2006 E1
1002331   ,73P-M
1002332   ,73P-K
1002333   ,73P-Q
1002334   ,73P-L
1002335   ,73P-P
1002336   ,73P-J
1002337   ,379P
1002338   ,73P-N
1002339   ,73P-R
1002340   ,73P-S
1002341   ,73P-T
1002342   ,73P-U
1002343   ,73P-V
1002344   ,73P-W
1002345   ,73P-X
1002346   ,73P-Y
1002347   ,336P
1002348   ,73P-Z
1002349   ,73P-AA
1002350   ,73P-AB
1002351   ,73P-AC
1002352   ,73P-AD
1002353   ,73P-AE
1002354   ,73P-AF
1002355   ,73P-AG
1002356   ,73P-AH
1002357   ,73P-AI
1002358   ,73P-AJ
1002359   ,73P-AK
1002360   ,73P-AL
1002361   ,73P-AM
1002362   ,C/2006 GZ2
1002363   ,73P-AN
1002364   ,73P-AO
1002365   ,73P-AP
1002366   ,73P-AQ
1002367   ,73P-AR
1002368   ,73P-AS
1002369   ,73P-AT
1002370   ,73P-AU
1002371   ,73P-AV
1002372   ,73P-AW
1002373   ,73P-AX
1002374   ,73P-AY
1002375   ,73P-AZ
1002376   ,73P-BA
1002377   ,73P-BB
1002378   ,73P-BC
1002379   ,73P-BD
1002380   ,73P-BE
1002381   ,73P-BF
1002382   ,73P-BG
1002383   ,73P-BH
1002384   ,73P-BI
1002385   ,73P-BJ
1002386   ,73P-BK
1002387   ,73P-BL
1002388   ,73P-BM
1002389   ,401P
1002390   ,73P-BN
1002391   ,73P-BO
1002392   ,73P-BP
1002393   ,73P-BQ
1002394   ,C/2006 K1
1002395   ,73P-BR
1002396   ,73P-BS
1002397   ,278P
1002398   ,C/2006 K3
1002399   ,C/2006 K4
1002400   ,C/2006 HW51
1002401   ,C/2006 L1
1002402   ,C/2006 L2
1002404   ,C/2006 M1
1002405   ,C/2006 M2
1002407   ,C/2006 M4
1002408   ,C/2006 O2
1002409   ,P/2006 HR30
1002410   ,C/2006 P1
1002411   ,C/2006 Q1
1002412   ,267P
1002413   ,389P
1002414   ,287P
1002415   ,383P
1002416   ,C/2006 S2
1002417   ,C/2006 S3
1002418   ,422P
1002419   ,310P
1002420   ,C/2006 S5
1002421   ,C/2006 OF2
1002422   ,255P
1002423   ,C/2005 YW
1002424   ,249P
1002425   ,266P
1002426   ,C/2006 U6
1002427   ,C/2006 U7
1002428   ,C/2006 V1
1002429   ,390P
1002430   ,C/2006 W3
1002431   ,195P
1002432   ,C/2006 VZ13
1002433   ,C/2006 X1
1002434   ,C/2006 YC
1002435   ,263P
1002436   ,C/2006 XA1
1002437   ,451P
1002438   ,411P
1002439   ,366P
1002440   ,C/2007 B2
1002441   ,186P
1002442   ,293P
1002443   ,298P
1002444   ,P/2007 C2
1002445   ,C/2007 D1
1002446   ,C/2007 D2
1002447   ,C/2007 D3
1002448   ,C/2007 E1
1002449   ,C/2007 E2
1002450   ,C/2007 F1
1002451   ,C/2007 G1
1002452   ,284P
1002453   ,C/2007 H2
1002454   ,296P
1002455   ,C/2006 WD4
1002456   ,C/2007 JA21
1002457   ,P/2007 K2
1002458   ,C/2007 K1
1002459   ,C/2007 K3
1002460   ,C/2007 K4
1002461   ,C/2007 K5
1002462   ,C/2007 K6
1002463   ,C/2007 M1
1002464   ,C/2007 M2
1002465   ,C/2007 M3
1002466   ,191P
1002467   ,C/2007 N3
1002468   ,C/2007 O1
1002469   ,C/2007 P1
1002470   ,C/2007 Q1
1002471   ,P/2007 Q2
1002472   ,C/2007 Q3
1002473   ,382P
1002474   ,406P
1002475   ,341P
1002476   ,436P
1002477   ,P/2007 S1
1002478   ,C/2007 S2
1002479   ,C/2007 T1
1002480   ,P/2007 T2
1002481   ,388P
1002482   ,C/2007 T5
1002483   ,346P
1002484   ,C/2007 U1
1002485   ,374P
1002486   ,326P
1002487   ,C/2007 W1
1002488   ,C/2007 W3
1002489   ,C/2007 Y1
1002490   ,C/2007 Y2
1002491   ,C/2008 A1
1002492   ,C/2007 VO53
1002493   ,294P
1002494   ,403P
1002495   ,C/2008 C1
1002496   ,C/2008 E1
1002497   ,C/2008 E3
1002498   ,C/2008 G1
1002499   ,C/2008 H1
1002500   ,C/2008 J1
1002501   ,297P
1002502   ,338P
1002503   ,C/2008 J4
1002504   ,C/2008 J5
1002505   ,C/2008 J6
1002506   ,465P
1002507   ,C/2008 L3
1002508   ,C/2008 FK75
1002509   ,C/2008 N1
1002510   ,372P
1002511   ,P/2008 O3
1002512   ,C/1996 R5
1002513   ,C/1996 X3
1002514   ,C/1996 X4
1002515   ,C/1996 X5
1002516   ,C/1997 B5
1002517   ,C/1997 B6
1002518   ,C/1997 B7
1002519   ,C/1997 O3
1002520   ,C/1997 V8
1002521   ,C/1997 V9
1002522   ,C/1997 X7
1002523   ,C/1998 G9
1002524   ,C/1998 J5
1002525   ,C/1998 L10
1002526   ,C/1998 T2
1002527   ,C/1998 W8
1002528   ,C/1999 V5
1002530   ,C/2003 B3
1002531   ,C/2003 C6
1002532   ,C/2003 G5
1002533   ,C/2004 A4
1002534   ,C/2004 B11
1002535   ,C/2004 E5
1002536   ,C/2004 J20
1002537   ,C/2005 B5
1002538   ,C/2005 B6
1002539   ,C/2005 P4
1002540   ,C/2005 P5
1002541   ,C/2005 P6
1002542   ,C/2005 Q2
1002543   ,C/2005 Q3
1002544   ,C/2005 Q5
1002545   ,C/2005 Q6
1002546   ,C/2005 Q7
1002547   ,C/2005 Q8
1002548   ,C/2005 Q9
1002549   ,C/2005 Q10
1002550   ,C/2005 R5
1002551   ,C/2005 R6
1002552   ,C/2005 R7
1002553   ,C/2005 S1
1002554   ,C/2005 S5
1002555   ,C/2005 S6
1002556   ,C/2005 S7
1002557   ,C/2005 S8
1002558   ,C/2005 S9
1002559   ,C/2005 S10
1002560   ,C/2005 S11
1002561   ,C/2005 S12
1002562   ,C/2005 S13
1002563   ,C/2005 T6
1002564   ,C/2005 T7
1002565   ,C/2005 T8
1002566   ,C/2005 T9
1002567   ,C/2005 T10
1002568   ,C/2005 T11
1002569   ,C/2005 U2
1002570   ,C/2005 U3
1002571   ,C/2005 U4
1002572   ,C/2005 U5
1002573   ,C/2005 U6
1002574   ,C/2005 U7
1002575   ,C/2005 U8
1002576   ,C/2005 V2
1002577   ,C/2005 V3
1002578   ,C/2005 V4
1002579   ,C/2005 V5
1002580   ,C/2005 V6
1002581   ,C/2005 V7
1002582   ,C/2005 V8
1002583   ,C/2005 V9
1002584   ,C/2005 W1
1002586   ,C/2005 W5
1002587   ,C/2005 W6
1002588   ,C/2005 W7
1002589   ,C/2005 W8
1002590   ,C/2005 W9
1002591   ,C/2005 W10
1002592   ,C/2005 W11
1002593   ,C/2005 W12
1002594   ,C/2005 W13
1002595   ,C/2005 W14
1002596   ,C/2005 W15
1002597   ,C/2005 W16
1002598   ,C/2005 W17
1002599   ,C/2005 X2
1002600   ,C/2005 X3
1002601   ,C/2005 X4
1002602   ,C/2005 X5
1002603   ,C/2005 X6
1002604   ,C/2005 X7
1002605   ,C/2005 X8
1002606   ,C/2005 X9
1002607   ,C/2005 Y1
1002608   ,C/2005 Y3
1002609   ,C/2005 Y4
1002610   ,C/2005 Y5
1002611   ,C/2005 Y6
1002612   ,C/2005 Y7
1002613   ,C/2005 Y8
1002614   ,C/2005 Y9
1002615   ,C/2005 Y10
1002616   ,C/2006 A4
1002617   ,C/2006 A5
1002618   ,C/2006 A6
1002619   ,C/2006 A7
1002620   ,C/2006 A8
1002621   ,C/2006 B2
1002622   ,C/2006 B3
1002623   ,C/2006 B4
1002624   ,C/2006 B5
1002625   ,C/2006 B6
1002626   ,C/2006 C1
1002627   ,C/2006 C2
1002628   ,C/2006 C3
1002629   ,C/2006 D2
1002630   ,C/2006 D3
1002631   ,C/2006 D4
1002632   ,C/2006 D5
1002633   ,C/2006 D6
1002634   ,C/2006 E2
1002635   ,C/2006 E3
1002636   ,C/2006 E4
1002637   ,C/2006 F3
1002638   ,C/2006 F5
1002639   ,C/2006 F6
1002640   ,C/2006 F7
1002641   ,C/2006 F8
1002642   ,C/2006 G2
1002643   ,C/2006 G3
1002644   ,C/2006 H2
1002645   ,C/2006 H3
1002646   ,C/2006 H4
1002647   ,C/2006 H5
1002648   ,C/2006 H6
1002649   ,C/2006 J1
1002650   ,C/2006 J2
1002651   ,C/2006 J3
1002652   ,C/2006 J4
1002653   ,C/2006 J5
1002654   ,C/2006 J6
1002655   ,C/2006 J7
1002656   ,C/2006 J8
1002657   ,C/2006 J9
1002658   ,C/2006 J10
1002659   ,C/2006 J11
1002660   ,C/2006 J12
1002661   ,C/2006 K5
1002662   ,C/2006 K6
1002663   ,C/2006 K7
1002664   ,C/2006 K8
1002665   ,C/2006 K9
1002666   ,C/2006 K10
1002667   ,C/2006 K11
1002668   ,C/2006 K12
1002669   ,C/2006 K13
1002670   ,C/2006 K14
1002671   ,C/2006 K15
1002672   ,C/2006 K16
1002673   ,C/2006 K17
1002674   ,C/2006 K18
1002675   ,C/2006 K19
1002676   ,C/2006 K20
1002677   ,C/2006 K21
1002678   ,C/2006 L3
1002679   ,C/2006 L4
1002680   ,C/2006 L5
1002681   ,C/2006 L6
1002682   ,C/2006 L7
1002683   ,C/2006 L8
1002684   ,C/2006 M5
1002685   ,C/2006 M6
1002686   ,C/2006 M7
1002687   ,C/2006 M8
1002688   ,C/2006 M9
1002689   ,C/2006 N1
1002690   ,C/2006 N2
1002691   ,C/2006 N3
1002692   ,C/2006 O3
1002693   ,C/2006 O4
1002694   ,C/2006 O5
1002695   ,C/2006 O6
1002696   ,C/2006 O7
1002697   ,C/2006 O8
1002698   ,C/2006 P2
1002699   ,C/2006 P3
1002700   ,C/2006 P4
1002701   ,C/2006 P5
1002702   ,C/2006 P6
1002703   ,C/2006 P7
1002704   ,C/2006 R3
1002705   ,C/2006 R4
1002706   ,C/2006 S7
1002707   ,C/2006 S8
1002708   ,C/2006 S9
1002709   ,C/2006 S10
1002710   ,C/2006 S11
1002711   ,C/2006 S12
1002712   ,C/2006 S13
1002713   ,C/2006 T2
1002714   ,C/2006 T3
1002715   ,C/2006 T4
1002716   ,C/2006 T5
1002717   ,C/2006 T6
1002718   ,C/2006 T7
1002719   ,C/2006 T8
1002720   ,C/2006 T9
1002721   ,C/2006 T10
1002722   ,C/2006 U8
1002723   ,C/2006 U9
1002724   ,C/2006 U10
1002725   ,C/2006 U11
1002726   ,C/2006 U12
1002727   ,C/2006 U13
1002728   ,C/2006 U14
1002729   ,C/2006 U15
1002730   ,C/2006 U16
1002731   ,C/2006 V2
1002732   ,C/2006 V3
1002733   ,C/2006 V4
1002734   ,C/2006 V5
1002735   ,C/2006 V6
1002736   ,C/2006 V7
1002737   ,C/2006 V8
1002738   ,C/2006 V9
1002739   ,C/2006 V10
1002740   ,C/2006 W5
1002741   ,C/2006 W6
1002742   ,C/2006 W7
1002743   ,C/2006 X2
1002744   ,C/2006 X3
1002745   ,C/2006 X4
1002746   ,C/2006 X5
1002747   ,C/2006 X6
1002748   ,C/2006 X7
1002749   ,C/2006 X8
1002750   ,C/2006 X9
1002751   ,C/2006 X10
1002752   ,C/2006 X11
1002753   ,C/2006 Y3
1002754   ,C/2006 Y4
1002755   ,C/2006 Y5
1002756   ,C/2006 Y6
1002757   ,C/2006 Y7
1002758   ,C/2006 Y8
1002759   ,C/2006 Y9
1002760   ,C/2006 Y10
1002761   ,C/2006 Y11
1002762   ,C/2006 Y12
1002763   ,C/2006 Y13
1002764   ,C/2006 Y14
1002765   ,C/2006 Y15
1002766   ,C/2006 Y16
1002767   ,C/2006 Y17
1002768   ,C/2007 A4
1002769   ,C/2007 A5
1002770   ,C/2007 A6
1002771   ,C/2007 A7
1002772   ,C/2007 B4
1002773   ,C/2007 B5
1002774   ,C/2007 B6
1002775   ,C/2007 C3
1002776   ,C/2007 C4
1002777   ,C/2007 C5
1002778   ,C/2007 C6
1002779   ,C/2007 C7
1002780   ,C/2007 C8
1002781   ,C/2007 C9
1002782   ,C/2007 C10
1002783   ,C/2007 C11
1002784   ,C/2007 C12
1002785   ,C/2007 C13
1002786   ,C/2007 D4
1002787   ,C/2007 D5
1002788   ,C/2007 E4
1002789   ,C/2007 E5
1002790   ,C/2007 F2
1002791   ,C/2007 F3
1002792   ,C/2007 F4
1002793   ,C/2007 F5
1002794   ,C/2007 G2
1002795   ,C/2007 H4
1002796   ,C/2007 H5
1002797   ,C/2007 H6
1002798   ,C/2007 H7
1002799   ,C/2007 H8
1002800   ,C/2007 H9
1002801   ,C/2007 J1
1002802   ,C/2007 J2
1002803   ,C/2007 J3
1002804   ,C/2007 J4
1002805   ,C/2007 J5
1002806   ,C/2007 J6
1002807   ,C/2007 J8
1002808   ,C/2007 J9
1002809   ,C/2007 J10
1002810   ,C/2007 J11
1002811   ,C/2007 J12
1002812   ,C/2007 K7
1002813   ,C/2007 K8
1002814   ,C/2007 K9
1002815   ,C/2007 K10
1002816   ,C/2007 K11
1002817   ,C/2007 K12
1002818   ,C/2007 K13
1002819   ,C/2007 K14
1002820   ,C/2007 K15
1002821   ,C/2007 K16
1002822   ,C/2007 K17
1002823   ,C/2007 K18
1002824   ,C/2007 K19
1002825   ,C/2007 K20
1002826   ,C/2007 K21
1002827   ,C/2007 L1
1002828   ,C/2007 L2
1002829   ,C/2007 L3
1002830   ,C/2007 L4
1002831   ,C/2007 L5
1002832   ,C/2007 L6
1002833   ,C/2007 L7
1002834   ,C/2007 L8
1002835   ,C/2007 L9
1002836   ,C/2007 L10
1002837   ,C/2007 L11
1002838   ,C/2007 L12
1002839   ,C/2007 L13
1002840   ,C/2007 M4
1002841   ,C/2007 M5
1002842   ,C/2007 M6
1002843   ,C/2007 M7
1002844   ,C/2007 M8
1002845   ,C/2007 M9
1002846   ,C/2007 M10
1002847   ,C/2007 N4
1002848   ,C/2007 N5
1002849   ,C/2007 N6
1002850   ,C/2007 N7
1002851   ,C/2007 N8
1002852   ,C/2007 O3
1002853   ,C/2007 O4
1002854   ,C/2007 Q4
1002855   ,C/2007 Q5
1002856   ,C/2007 Q6
1002857   ,C/2007 Q7
1002858   ,C/2007 Q8
1002859   ,C/2007 Q9
1002860   ,C/2007 R6
1002861   ,C/2007 R7
1002862   ,C/2007 R8
1002863   ,C/2007 R9
1002864   ,C/2007 R10
1002865   ,C/2007 S3
1002866   ,C/2007 S4
1002867   ,C/2007 S5
1002868   ,C/2007 S6
1002869   ,C/2007 S7
1002870   ,C/2007 S8
1002871   ,C/2007 S9
1002872   ,C/2007 S10
1002873   ,C/2007 S11
1002874   ,C/2007 T7
1002875   ,C/2007 T8
1002876   ,C/2007 T9
1002877   ,C/2007 T10
1002878   ,C/2007 T11
1002879   ,C/2007 T12
1002880   ,C/2007 T13
1002881   ,C/2007 T14
1002882   ,C/2007 U3
1002883   ,C/2007 U4
1002884   ,C/2007 U5
1002885   ,C/2007 U6
1002886   ,C/2007 U7
1002887   ,C/2007 U8
1002888   ,C/2007 U9
1002889   ,C/2007 U10
1002890   ,C/2007 U11
1002891   ,C/2007 U12
1002892   ,C/2007 U13
1002893   ,C/2007 V3
1002894   ,C/2007 V4
1002895   ,C/2007 V5
1002896   ,C/2007 V6
1002897   ,C/2007 V7
1002898   ,C/2007 V8
1002899   ,C/2007 V9
1002900   ,C/2007 V10
1002901   ,C/2007 V11
1002902   ,C/2007 V12
1002903   ,C/2007 V13
1002904   ,C/2007 V14
1002905   ,C/2007 W4
1002906   ,C/2007 W5
1002907   ,C/2007 W6
